1612.49761	81.66567	124.68489	28411.06611	307.53204	19.61745	29.81498	4.95769	28411.06611
1618.39091	81.04401	124.81197	28416.09531	308.06958	19.61804	29.84592	4.96648	28416.09531
1623.83088	80.47015	124.92928	28420.72751	308.56577	19.61858	29.87447	4.97555	28420.72751
1629.72418	79.84851	125.05635	28425.75843	309.1033	19.61917	29.90541	4.98538	28425.75843
1635.61748	79.22684	125.18343	28430.79023	309.64301	19.61657	29.93635	4.99521	28430.79023
1641.05745	78.65299	125.30074	28435.42483	310.14304	19.6102	29.9649	5.00429	28435.42483
1646.95075	78.07316	125.42781	28440.45835	310.68472	19.60331	29.99584	5.0149	28440.45835
1652.39072	77.55525	125.54511	28445.09452	311.18475	19.59694	30.02439	5.02491	28445.09452
1658.28402	76.9942	125.6722	28450.12974	311.72644	19.59004	30.05533	5.03576	28450.12974
1663.72399	76.47631	125.76277	28454.76749	312.22647	19.58368	30.08388	5.04577	28454.76749
1669.61729	75.91524	125.79975	28459.80443	312.76816	19.57678	30.11465	5.05714	28459.80443
